Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Number_of_Services,Tenure_Group,Monthly_to_Total_Ratio
1,1,0,1,-0.30015585439803716,1,1,-0.10508182092943122,-0.295034151823621,0,-0.5015293451296555,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,0.03821339950372209
1,1,1,1,-0.8295205827584317,1,1,-0.5221928679711283,-0.7441363038267929,0,-0.13212113328268288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.08256880733944955
0,1,0,1,-0.38159658183809786,1,1,0.04946530008601819,-0.32909347314062565,0,-1.9681729322108859,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,5,2,0.043165233255147255
1,1,1,1,-0.21871512695797646,1,1,-1.5076384890696393,-0.7720411234291316,0,-0.51420926086811,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0.03654860587792012
1,0,1,1,0.5956921474426305,1,1,0.7075369121518029,0.6996568564836153,0,0.9524343262131203,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0.022254694046449076
1,1,0,0,-0.2594354906780068,1,1,-1.51594747407047,-0.7782397434356589,0,-0.045052378545295715,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0.0370585389453314
1,1,1,0,-1.2367242199587352,1,0,-1.5126238800701375,-0.9844486395958658,0,0.27448149806375616,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.3900709219858156
0,1,0,0,-0.2594354906780068,1,0,0.5712695581381809,-0.09250913303384142,0,-1.3384037838676486,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0.03956930059631587
0,0,0,1,1.6137012404433893,1,1,1.6580847962468257,2.6710165508727046,0,0.8518403280213817,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,8,5,0.013755331465695655
0,1,0,0,1.247217966963116,1,0,-1.4876969250676457,-0.47227938937681546,0,1.3311411429349596,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,5,0.016525511258004544
1,1,0,0,1.5729808767233588,1,0,-1.4943441130683104,-0.38977818359598815,0,0.8501496725895877,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,5,0.014170692431561997
1,1,0,0,-0.8702409464784621,1,1,0.012905766082363669,-0.6866501695313822,0,1.3032453283103598,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.08994270725478015
1,0,0,1,-0.748079855318371,1,0,-1.4993295040688086,-0.9049033593697525,0,-1.215831265062589,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0.08556499020248202
0,1,1,1,-0.7888002190384014,1,0,0.8039211381614382,-0.49323557801098283,0,0.8509950003054847,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,8,2,0.0764996774887121
1,1,1,0,-1.0738427650786138,1,1,-1.481049737066981,-0.9623894936651632,0,-0.7796421636597562,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.20332159033719174
1,0,0,0,-0.8702409464784621,1,1,0.3469269631157543,-0.6637307169093823,0,0.6700948691035347,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.09686976684271545
1,1,0,1,-0.5851984004382496,1,0,-0.26461433294537917,-0.5316626102222665,0,0.978639485405926,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.0528052805280528
0,1,0,1,-0.015113308357824713,1,1,0.356897745116751,0.01983809719122616,0,-1.0729708810760024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.03246334436943716
1,1,1,1,-0.13727439951791576,0,0,-0.9692162610158153,-0.5325670352054254,0,-0.424604522983032,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,3,0.03315946348733234
0,1,1,1,-1.1960038562387048,1,1,-0.1499503399339166,-0.9305581460871596,0,0.36324090823293725,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0.35131195335276966
0,1,1,1,0.35136996512244845,0,1,-0.8113455460000336,-0.2655410737142718,0,-1.6452577447382462,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0.02403430919974983
0,1,1,1,-1.2774445836787656,1,0,-1.5259182560714666,-0.9974635356949803,0,0.5779541480707658,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0.9496221662468514
1,1,1,1,-1.0331224013585834,1,0,-0.32942441595185784,-0.842365680656211,0,-0.7771061805120654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0.14768443726440497
0,1,0,1,0.7992939660427822,1,1,-0.015344782920460707,0.49891862851422275,0,0.00397662897672812,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,4,0.01884746160159456
0,1,0,0,0.5142514200025698,1,1,-1.3331498040521963,-0.5033607259931753,0,-1.147359720074935,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,3,0.021626601158097912
1,1,0,1,1.5322605130033284,1,0,0.37683930911874425,1.316717345603156,0,0.6041593072635716,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,6,5,0.014453254831204595
0,1,1,1,0.8400143297628127,1,0,-1.5309036470719648,-0.5620821724607052,0,-0.2403230809174941,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,4,0.018575543856163702
0,0,0,1,1.2064976032430856,1,1,1.1030445981913404,1.6133246217873816,0,0.868746882339321,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,5,5,0.016496703185657383
0,1,0,1,1.125056875803025,1,1,0.9750862291785486,1.4100937103278195,0,0.73264912007991,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,4,0.01718125216819734
0,0,0,1,-0.38159658183809786,1,1,1.0083221691818711,0.020433694131355287,0,-0.3172479030641177,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,2,0.04086719236801959
0,1,1,1,1.4100994218432374,1,1,0.252204534106285,1.196384704551174,0,0.4308671255046943,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5,5,0.014491737606409613
0,0,0,1,1.5729808767233588,1,1,0.5961965131406728,1.5668460013113914,0,0.5821807866502506,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,7,5,0.014179897808717123
1,1,1,1,-0.30015585439803716,1,0,-1.491020519067978,-0.7804235988827984,0,-1.919143924688862,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,0.03888237592809691
0,1,1,1,-1.1145631287986442,1,1,-0.3643221529553466,-0.8805059439703956,0,-1.8751868834622198,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0.18880505351816107
1,1,1,1,-0.2594354906780068,1,1,-0.43910301796282214,-0.43427148093821505,0,-1.0738162087918992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,0.039763961740203635
1,1,0,1,-1.2774445836787656,1,0,-1.4993295040688086,-0.9971105893600889,0,-1.5734048888870042,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0.9515738498789347
1,0,1,1,1.5322605130033284,0,1,-0.6883725679877406,0.3229087031331477,0,-0.3197838862118086,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3,5,0.014621678588617992
1,1,0,0,1.6137012404433893,1,1,1.6364814352446657,2.5647797040704408,0,0.13331176950896342,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,5,0.014084246029539853
0,0,0,0,-0.015113308357824713,1,1,1.1844726511994805,0.41379238436764193,0,0.3784568071190826,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5,3,0.03119320211890078
0,1,1,1,-0.748079855318371,1,1,-0.3493659799538514,-0.6646572010384718,0,0.019192527862873447,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0.07007233273056057
0,1,1,1,-0.7888002190384014,1,1,0.5064594751317021,-0.551648196435483,0,0.9947007120079684,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0.07764351919250741
0,1,1,1,0.5549717837226001,1,0,0.47987072312904416,0.5797433392043168,0,-2.0231192337441883,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,6,3,0.022031823745410035
1,0,0,1,0.43281069256250915,1,1,0.9817334171792131,0.7382824210082755,0,-1.9952234191195886,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,5,3,0.02384836184767902
1,1,1,1,0.26992923768238775,1,1,-0.4972659129686364,-0.136142123684771,0,-1.8582803291442807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0.0252516289328905
1,1,1,1,1.002895784642934,0,1,-0.3659839499555126,0.4042407741796477,0,1.0090712831782167,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,4,0.016812636847044104
0,1,0,1,0.8400143297628127,1,1,0.9534828681763893,1.1437515823605178,0,0.2533483051663321,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,4,4,0.019176311253385866
1,1,0,0,-0.5851984004382496,1,1,0.7690234011579498,-0.3437848643304735,0,0.6692495413876377,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,2,0.05854145854145854
0,1,0,1,1.0436161483629645,1,1,-0.12336158793125872,0.5289852444177703,0,0.009048595272109897,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4,0.017544363819239888
0,0,1,1,1.5729808767233588,1,0,1.3057838322116073,2.264951792580333,0,-0.24285906406518498,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5,5,0.014033218469091177
0,1,1,1,0.10704778280226633,1,1,1.1462513201956595,0.5524782348339684,0,-0.9774488491796456,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,5,3,0.028092272855929804
1,1,1,1,-1.1960038562387048,1,0,0.6959043331506402,-0.8925061193566978,0,1.1882807589483728,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,0.3324927255092144
1,1,1,1,0.22920887396235737,1,1,1.332372584214265,0.7092084666716095,0,-1.4296991771845207,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,6,3,0.02696585867678261
1,1,0,1,0.10704778280226633,1,1,0.14584952609565352,0.0928318110759208,0,-0.3848741203358747,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,6,3,0.027758264255464345
0,1,1,1,0.5956921474426305,1,0,0.32200000811326246,0.5429045655000436,0,-0.7957033902617986,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,5,3,0.02120297325776778
0,1,1,1,-0.748079855318371,1,0,-0.4756625519664766,-0.6680763686577307,0,-1.0273231844175663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.06582294996412029
0,0,0,1,-0.5037576729981889,1,1,-0.1582593249347472,-0.4501761251542516,0,-1.691750769112579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0.047605823779108984
1,1,0,1,1.369379058123207,1,0,0.6809481601491449,1.437645583595267,0,0.5170905525261845,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,7,5,0.015389892315885436
1,1,0,1,-0.7073594915983407,1,1,-1.505976692069473,-0.8554026359012562,0,-1.6207432409772342,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,2,0.056896299546584754
0,1,1,1,0.3920903288424788,1,1,-1.462769970065154,-0.6332229180872208,0,-1.5438184188306106,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,3,0.024543142705068306
0,1,0,1,-0.62591876415828,1,0,0.46989994112804756,-0.4106461356464327,0,-1.7230278946007667,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0.05844660913367162
1,1,1,1,0.18848851024232702,1,1,1.3207400052131024,0.6610092328130246,0,0.3480250093467919,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,6,3,0.02765281820587457
0,1,1,1,-0.8295205827584317,1,1,-0.5105602889699654,-0.7359303015405715,0,0.5128639139466996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.08063331429037787
0,1,1,1,1.125056875803025,1,0,-1.3215172250510334,-0.34177748205077957,0,1.6523656749758053,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2,4,0.01659971448491086
1,1,0,0,-0.5851984004382496,0,0,-1.303237458049206,-0.7993724052372719,0,-0.22510718203134877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.054495041057907645
0,1,1,1,-1.1960038562387048,1,1,0.179085466098976,-0.9201021109160067,0,-1.8363018085309597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.35937500000000006
0,1,1,0,-0.9516816739185228,1,1,0.15415851109648415,-0.7536658548688563,0,0.5982420132522929,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4,1,0.12123329548432178
1,1,0,1,0.9621754209229036,1,1,0.9435120861753926,1.3121731615414312,0,0.3192838670062952,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5,4,0.017726143921445496
1,1,1,1,-1.0331224013585834,1,1,0.15914390209698223,-0.7757691190914203,0,0.25672961602991995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.13314827223126255
0,1,0,0,1.4915401492832983,1,0,-1.481049737066981,-0.3825427837307177,0,0.73264912007991,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,5,0.014289251229087821
1,1,0,0,0.880734693482843,1,0,-1.4744025490663168,-0.5246257426703725,0,1.68448812817989,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,4,0.01868816416269696
1,1,0,1,1.2064976032430856,1,1,-1.3630621500551865,-0.367476387060048,0,0.34717968163089497,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,5,0.016404199475065617
0,1,0,0,1.2064976032430856,1,1,0.18905624809997262,0.8915052486429348,0,0.5551302997415478,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,5,0.01637819804949494
1,1,1,1,-0.62591876415828,1,0,0.03284733008435696,-0.515537374546923,0,-0.40516198551740185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0.05911706527602949
1,1,1,1,-0.9516816739185228,0,1,-1.3348116010523623,-0.9219109608823243,0,-1.7559956755207482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.12872841444270017
1,1,0,1,1.2879383306831464,1,0,0.14917312009598557,0.9564914925547844,0,-0.1473370321688282,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,5,5,0.015566170272548469
0,1,0,1,1.6137012404433893,1,0,-1.3331498040521963,-0.19839303350121346,0,0.5618929214687235,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,5,0.013462221129952759
1,1,1,1,-0.0965540357978854,1,0,0.8521132511662559,0.23864276567786422,0,-1.0391577724401238,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,3,0.032037991955061754
0,1,0,1,0.6771328748826912,1,1,1.1994288242009752,1.1327881868329588,0,0.8594482774644544,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,4,0.020800891024781623
1,1,0,1,1.1657772395230555,1,0,0.35191235411625243,1.0807065432905703,0,1.7461970514403682,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,6,5,0.015929222248060374
1,1,0,0,0.5956921474426305,1,0,0.7457582431556239,0.7666504826751588,0,-0.5412597477768128,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,3,0.02169990916895818
1,1,1,1,-0.5037576729981889,1,0,-0.012021188920128179,-0.3887414037372452,0,-1.9275972018478316,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,2,0.046013146613318096
0,1,0,0,1.5322605130033284,1,0,-1.33148800705203,-0.26198955121942863,0,1.273658858253966,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,5,0.014642243167941193
1,1,1,0,0.880734693482843,1,1,1.3656085242175875,1.5648386190316974,0,1.2804214799811418,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,6,4,0.018163410637220836
1,0,0,1,1.1657772395230555,1,1,1.114677177192503,1.670678401207208,0,0.8560669666008666,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,6,5,0.01620093777554367
1,1,1,1,-0.7888002190384014,1,0,-1.505976692069473,-0.8865722091013388,0,-0.5082919668568313,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0.07171828908554573
0,1,0,0,-1.1960038562387048,1,1,-0.2014660469390663,-0.9313963936325262,0,-0.6308644856618909,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0.34610849056603776
1,1,1,1,-0.30015585439803716,1,1,-1.4827115340671475,-0.7691513753122096,0,-0.4668709087778801,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,3,0.037498836884712006
1,1,1,1,-0.0965540357978854,1,1,-0.00869759491979612,-0.1726279510541529,0,0.5399144008554024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0.034136918150784616
0,1,0,1,-0.46303730927815856,0,0,-1.2051914350394048,-0.7281213638811029,0,-0.5361877814814311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.04521297691758547
1,0,0,1,-0.38159658183809786,1,1,0.8537750481664219,-0.07168529927525837,0,0.7368757586593948,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,2,0.04270034226366104
0,1,0,0,0.5142514200025698,1,1,1.3423433662152622,1.0814124359603523,0,1.2804214799811418,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6,3,0.022221517783554176
0,1,0,0,-0.3408762181180675,1,0,0.611152686142168,-0.10883290102256137,0,-1.6875241305330941,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,0.040879034438681454
0,1,0,1,0.9621754209229036,1,0,1.2775332832087833,1.5285292648297613,0,0.11302390432743631,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,6,4,0.0179623521630536
1,1,1,1,-1.2774445836787656,1,0,-1.505976692069473,-0.9971988259438118,0,1.2001153469709303,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0.9511002444987775
0,0,0,1,0.9214550572028734,1,0,0.7989357471609396,1.114236445105238,0,-0.09239073063552562,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,4,4,0.018475750577367205
0,1,0,1,1.6137012404433893,1,1,0.7025515211513048,1.690178686209949,0,1.657437641271187,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,7,5,0.014054894261054527
0,0,1,1,0.5142514200025698,0,0,-1.0157465770204666,-0.30138718585166335,0,1.1113559368017492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,3,0.021407110665999003
0,1,1,1,0.5956921474426305,1,0,-1.4827115340671475,-0.5442142642568363,0,-1.506623999331144,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,3,0.019241787624140562
1,1,1,1,-1.2367242199587352,1,1,-0.4806479429669752,-0.964860118009402,0,1.2423817327657785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.5365333333333333
0,1,0,1,-1.2367242199587352,1,1,0.5114448661322006,-0.9199476968944916,0,0.7191238766255585,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0.40986959856814115
0,1,0,1,-0.8295205827584317,1,1,-0.44907379996381874,-0.7357317692271953,0,-1.101712023416499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.08359158375468928
1,1,0,0,1.4915401492832983,1,1,1.0116457631822036,1.9376602444065,0,1.4925987366712794,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,4,5,0.014267088285101984
1,0,1,0,0.9621754209229036,1,0,0.9983513871808745,1.3167394047490868,0,1.092758727052016,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,4,4,0.018004672098455927
0,0,1,1,-1.1552834925186746,1,1,0.5147684601325326,-0.8717925813277682,0,-0.48377746309581937,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0.2633738103052183
1,1,0,1,1.2879383306831464,1,1,0.37683930911874425,1.1201924145065276,0,-0.15071834303241605,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,6,5,0.01578903688949749
1,1,0,0,1.2064976032430856,1,0,1.6879971422498155,2.152670739793057,0,1.6472937086804236,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,8,5,0.01613815545980824
1,1,0,0,1.247217966963116,1,0,-1.3331498040521963,-0.3111373283530338,0,-0.007012631329932395,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2,5,0.01564582672167566
0,1,1,1,0.8400143297628127,0,1,-0.3709693409560109,0.2644740255627167,0,0.6616415919445651,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,5,4,0.018609818762585932
1,1,0,0,-1.1145631287986442,1,0,-1.505976692069473,-0.967816043564116,0,0.14599168524741785,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.2234348075818495
1,0,0,1,0.6771328748826912,1,1,0.7789941831589463,0.8292984571183538,0,1.341285075525723,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,4,0.02119962984773282
0,1,0,0,1.2064976032430856,1,1,1.2093996062019723,1.9229467940707217,0,1.1282624911196886,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5,5,0.01523492510562028
0,1,0,1,0.9214550572028734,1,0,-0.26461433294537917,0.36720346816199834,0,0.25503896059812603,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4,4,0.01824577183148359
0,0,0,1,1.5729808767233588,1,1,1.1512367111961581,2.1567296226443067,0,0.47651482216313024,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,6,5,0.013864769676047007
0,1,0,0,1.6137012404433893,1,1,-1.4843733310673135,-0.42066098789897166,0,0.17135151672432672,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,5,0.015144094933132417
1,1,0,1,0.14776814652229667,0,0,-0.1349941669324214,-0.019934542921830258,0,-0.6164939144916425,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,5,3,0.027152154950683276
1,1,0,1,-0.30015585439803716,1,1,-1.4561227820644893,-0.7873281115591083,0,1.0834601221771494,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,3,0.04222513352816688
0,0,0,1,1.6137012404433893,1,1,1.6647319842474897,2.6639576241748797,0,0.3344997658924405,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,8,5,0.013805828860613416
0,1,1,1,0.14776814652229667,1,1,-1.5126238800701375,-0.7058636856370241,0,0.4257951592093125,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,3,0.028275558166862516
1,1,1,1,-1.2774445836787656,1,1,-0.0651986929254444,-0.9780735464218926,0,-1.6587829881925975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,0.9843260188087775
0,1,0,1,1.6137012404433893,1,1,1.3539759452164248,2.3225041043135355,0,0.9727221913946473,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,6,5,0.013982770046388336
1,1,0,0,1.0843365120829946,1,0,-1.4926823160681442,-0.4815442306677105,0,1.4740015269215463,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,4,0.016691191927685516
0,1,1,1,-1.2774445836787656,1,0,0.31036742911209936,-0.973088179441554,0,-1.2682415834482008,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,5,1,0.9866844207723036
0,1,0,0,-0.0965540357978854,1,1,1.42044782522307,0.424755779895201,0,-1.10424800656419,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,7,3,0.033143209495914906
1,1,1,1,1.2879383306831464,1,0,-1.502653098069141,-0.4586468371916413,0,1.3827061336046742,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,5,0.015751520767030576
1,1,1,1,1.247217966963116,1,0,0.1342169470944904,0.8080775587330182,0,0.5762634926389718,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,6,5,0.01673009349885102
1,0,0,1,1.6137012404433893,1,0,0.6543594081464871,1.597133208674246,0,1.230547144743221,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,7,5,0.014311497496123439
0,1,1,1,1.2064976032430856,1,0,0.6560212051466532,1.2853712992356277,0,0.9008693355434055,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,7,5,0.016268145238920336
1,1,0,0,1.4100994218432374,1,1,1.5434208032353631,2.31668048978783,0,1.4029939987862015,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,7,5,0.014764067022491303
